LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,LBP_10,LBP_11,LBP_12,LBP_13,LBP_14,LBP_15,LBP_16,LBP_17
0.46605,0.025994,0.010225,0.004395,0.00224,0.002556,0.002987,0.005314,0.007899,0.005716,0.003964,0.004107,0.004136,0.007382,0.012236,0.030905,0.026281,0.377614
0.396683,0.033534,0.011178,0.004808,0.002356,0.002885,0.002764,0.003678,0.006322,0.00363,0.002188,0.002115,0.002139,0.004712,0.011154,0.034135,0.031274,0.444447
0.399698,0.026399,0.013861,0.012254,0.009892,0.012695,0.013924,0.021547,0.028635,0.018586,0.011341,0.009451,0.007592,0.010364,0.012128,0.023658,0.018933,0.349042
0.410204,0.029613,0.014328,0.009651,0.007696,0.00946,0.010587,0.016964,0.030208,0.014477,0.007929,0.006994,0.005378,0.008801,0.010055,0.024001,0.021025,0.362628
0.466091,0.025415,0.012459,0.009193,0.007165,0.008336,0.010184,0.014825,0.022869,0.013563,0.008179,0.007165,0.005948,0.008787,0.01104,0.022012,0.019129,0.327641
0.431341,0.027443,0.017048,0.015826,0.01237,0.013488,0.018529,0.02448,0.026663,0.016346,0.011383,0.009667,0.009667,0.012708,0.014657,0.023025,0.019958,0.2954
0.347742,0.029779,0.015546,0.01271,0.011108,0.012789,0.015047,0.020877,0.031907,0.017883,0.010741,0.009506,0.007405,0.010793,0.01229,0.025341,0.022374,0.386161
0.478013,0.023237,0.014455,0.012147,0.01016,0.012083,0.014583,0.022596,0.031987,0.022372,0.014263,0.010801,0.008942,0.009872,0.01125,0.016378,0.014904,0.271955
0.428535,0.019945,0.012208,0.012092,0.012509,0.017953,0.023953,0.034424,0.039844,0.022563,0.011722,0.010007,0.008409,0.009845,0.011698,0.019853,0.017907,0.286532
0.444734,0.029373,0.010302,0.007898,0.005014,0.006754,0.008036,0.012683,0.020055,0.010829,0.006502,0.005563,0.004167,0.006342,0.00902,0.024771,0.020742,0.367216
0.288149,0.021164,0.016264,0.030093,0.027778,0.031866,0.037759,0.042057,0.05282,0.037668,0.029431,0.026786,0.020112,0.02396,0.013378,0.021374,0.024892,0.254449
0.388427,0.027665,0.01691,0.016437,0.014272,0.015388,0.016403,0.022491,0.028646,0.020089,0.012142,0.010755,0.009774,0.012175,0.012209,0.021882,0.019311,0.335024
0.333188,0.028333,0.019022,0.018623,0.015725,0.015399,0.017464,0.021341,0.027971,0.020072,0.015,0.012428,0.012138,0.013261,0.01692,0.024746,0.026232,0.362138
0.372241,0.03171,0.019755,0.018994,0.014904,0.011733,0.011637,0.014872,0.018677,0.012177,0.008688,0.008054,0.00983,0.014808,0.017694,0.029236,0.031805,0.353184
0.28975,0.026344,0.019844,0.025,0.027969,0.030062,0.035063,0.044031,0.051844,0.038375,0.027688,0.022312,0.018062,0.017844,0.013437,0.017906,0.019375,0.275094
0.307989,0.026344,0.019198,0.023479,0.02417,0.02743,0.030822,0.041524,0.047978,0.037737,0.022161,0.01933,0.016366,0.017815,0.013732,0.018342,0.018342,0.287243
0.260319,0.034133,0.020805,0.028367,0.018508,0.020221,0.021683,0.027239,0.036806,0.022435,0.019009,0.019469,0.017714,0.023814,0.019218,0.028409,0.035052,0.3468
0.37856,0.024163,0.018229,0.02324,0.019416,0.020932,0.022086,0.029272,0.034876,0.02291,0.016977,0.015262,0.013318,0.018031,0.012296,0.020669,0.022482,0.287282
0.248513,0.028751,0.024038,0.026885,0.023374,0.023596,0.027707,0.037829,0.050892,0.033717,0.024228,0.020306,0.019231,0.024228,0.016099,0.023501,0.025272,0.321831
0.311632,0.028463,0.019234,0.024306,0.020376,0.020102,0.020514,0.025585,0.03422,0.022981,0.015899,0.016767,0.014346,0.021062,0.017681,0.027275,0.02723,0.332328
0.292634,0.01959,0.014614,0.025014,0.023425,0.026949,0.03721,0.063295,0.080984,0.054035,0.033064,0.022734,0.018449,0.019002,0.01306,0.016135,0.017758,0.222049
0.400857,0.020893,0.015536,0.022536,0.018821,0.023714,0.030393,0.048607,0.061893,0.037286,0.0225,0.016964,0.01475,0.016179,0.009786,0.012321,0.012429,0.214536
0.81608,0.008025,0.004383,0.002469,0.001944,0.003302,0.003302,0.005123,0.007346,0.005309,0.003673,0.0025,0.002994,0.003426,0.003889,0.009074,0.0075,0.10966
0.281951,0.030248,0.018429,0.019932,0.01863,0.018429,0.022736,0.031651,0.037059,0.02514,0.020533,0.016627,0.012921,0.018429,0.015425,0.028245,0.027845,0.355769
0.402561,0.024306,0.014703,0.014323,0.009983,0.012153,0.015625,0.028754,0.042372,0.022895,0.015408,0.010742,0.009657,0.013021,0.013238,0.023058,0.02181,0.305393
0.334099,0.024931,0.016889,0.014476,0.013327,0.015395,0.018727,0.027688,0.031824,0.022748,0.015855,0.013097,0.01057,0.017808,0.017348,0.025276,0.02608,0.35386
0.238538,0.029621,0.019003,0.018098,0.013634,0.018822,0.023287,0.041687,0.068292,0.041868,0.020813,0.018702,0.014901,0.017133,0.019667,0.026725,0.020813,0.348395
0.708663,0.01426,0.008588,0.006154,0.003906,0.004762,0.006716,0.009338,0.013137,0.008508,0.005405,0.004548,0.004388,0.006234,0.00808,0.012869,0.012414,0.162029
0.585989,0.017926,0.011504,0.008276,0.007383,0.007521,0.009959,0.016621,0.022837,0.014629,0.008379,0.006731,0.005701,0.008688,0.00965,0.018098,0.016003,0.224107
0.347862,0.027328,0.018029,0.017143,0.014107,0.015245,0.019547,0.026253,0.036817,0.021065,0.017966,0.012525,0.013284,0.015498,0.016637,0.023279,0.02524,0.332174
0.328673,0.02723,0.019371,0.018183,0.013204,0.01631,0.01864,0.027641,0.036504,0.023849,0.017133,0.016767,0.013798,0.017635,0.017361,0.023894,0.026179,0.337628
0.570939,0.018234,0.012093,0.009456,0.007196,0.009343,0.011227,0.016388,0.023244,0.015672,0.009757,0.008439,0.008627,0.011189,0.011641,0.017857,0.015446,0.223252
0.569618,0.019141,0.011806,0.009332,0.00612,0.008594,0.010937,0.015321,0.024132,0.016884,0.009896,0.008247,0.007378,0.010113,0.011589,0.017318,0.019661,0.223915
0.324536,0.016878,0.013196,0.016264,0.020629,0.028676,0.038155,0.060181,0.076002,0.064068,0.038598,0.026016,0.018378,0.012684,0.008217,0.011593,0.011082,0.214846
0.405532,0.019918,0.014298,0.018013,0.01511,0.018076,0.025131,0.036557,0.049107,0.037369,0.023164,0.01767,0.014486,0.017108,0.0123,0.015828,0.01614,0.244193
0.819952,0.005572,0.003759,0.00282,0.004028,0.004431,0.007519,0.012151,0.016984,0.011748,0.006512,0.004766,0.004431,0.004699,0.004229,0.005102,0.005035,0.076262
0.554241,0.013194,0.010762,0.0123,0.01137,0.01541,0.018628,0.02982,0.048055,0.027818,0.015911,0.011692,0.011048,0.01162,0.009261,0.012371,0.011906,0.174592
0.515688,0.016381,0.011593,0.011593,0.009703,0.013609,0.017956,0.026714,0.045867,0.029486,0.017326,0.012853,0.01153,0.013924,0.011656,0.017515,0.014806,0.201802
0.32676,0.029857,0.019719,0.015709,0.012589,0.017825,0.019719,0.028075,0.03877,0.025178,0.015374,0.016043,0.010918,0.015931,0.019274,0.02529,0.025401,0.337567
0.501806,0.022704,0.013674,0.012706,0.010062,0.010062,0.011932,0.015931,0.020059,0.014319,0.010449,0.010062,0.008578,0.010642,0.01161,0.021414,0.021994,0.271994
0.708182,0.010498,0.00715,0.007185,0.006069,0.007289,0.009661,0.014125,0.021031,0.012765,0.009242,0.007254,0.00565,0.006662,0.00572,0.009801,0.009208,0.142508
0.412027,0.02697,0.017092,0.014757,0.012512,0.013141,0.014158,0.021701,0.028676,0.020205,0.012991,0.011853,0.011704,0.014757,0.016463,0.022061,0.02248,0.306454
0.350193,0.030286,0.019066,0.015954,0.012623,0.014025,0.016523,0.022134,0.027218,0.017619,0.014025,0.013938,0.012842,0.016436,0.017444,0.022353,0.024632,0.352691
0.537948,0.014344,0.011536,0.014192,0.014913,0.022313,0.02626,0.030017,0.030624,0.019657,0.014686,0.012713,0.01146,0.013054,0.01146,0.013775,0.015027,0.18602
0.354346,0.029319,0.012886,0.008576,0.0066,0.007229,0.010282,0.013739,0.020115,0.016478,0.012033,0.011449,0.006915,0.00898,0.01338,0.029364,0.02685,0.411458
0.507172,0.023187,0.014046,0.011036,0.009178,0.009847,0.010627,0.012894,0.019099,0.014046,0.01111,0.011445,0.008844,0.012671,0.012597,0.018691,0.019582,0.27393
0.455269,0.016942,0.012603,0.014101,0.017045,0.022882,0.023347,0.03094,0.039876,0.033471,0.024483,0.021488,0.013326,0.015651,0.010795,0.015702,0.018905,0.213171
0.467335,0.018776,0.013632,0.015689,0.015732,0.020619,0.024391,0.026535,0.027906,0.020619,0.014232,0.013117,0.011445,0.01376,0.013032,0.019076,0.016032,0.248071
0.416875,0.023655,0.013542,0.011404,0.010068,0.012295,0.011939,0.016393,0.021516,0.012607,0.008999,0.008509,0.007038,0.009622,0.01381,0.026595,0.026684,0.34845
0.432259,0.020186,0.013247,0.013005,0.013296,0.018973,0.02334,0.026106,0.026931,0.019604,0.017178,0.015431,0.014606,0.013635,0.015237,0.022079,0.021788,0.273098
0.476474,0.014963,0.013242,0.01589,0.016111,0.019642,0.025291,0.036105,0.055482,0.034031,0.02101,0.016066,0.012977,0.01355,0.010461,0.012359,0.010196,0.196151
0.386792,0.02701,0.016116,0.014656,0.010164,0.013084,0.014488,0.018306,0.020553,0.014376,0.010445,0.010332,0.009378,0.013589,0.015892,0.028807,0.027909,0.348102
0.508804,0.018025,0.011802,0.01146,0.012257,0.015483,0.016166,0.020757,0.02292,0.01461,0.011081,0.009373,0.008007,0.009145,0.012371,0.019315,0.018063,0.26036
0.393757,0.026224,0.018429,0.015953,0.012675,0.013039,0.016463,0.024257,0.032525,0.021307,0.014897,0.011509,0.012347,0.014787,0.016791,0.022982,0.02433,0.307729
0.422192,0.018357,0.01564,0.021709,0.015308,0.018478,0.022766,0.041274,0.074004,0.050272,0.029287,0.022494,0.015489,0.019263,0.010598,0.013708,0.0141,0.17506
0.512131,0.02442,0.012869,0.00836,0.005485,0.005854,0.006698,0.01163,0.021203,0.011155,0.008149,0.007542,0.006857,0.010575,0.01366,0.02289,0.021783,0.288739
0.583464,0.017969,0.012427,0.013211,0.009432,0.009208,0.011252,0.016794,0.03188,0.014303,0.007865,0.006689,0.007361,0.010524,0.011028,0.014918,0.014442,0.207232
0.479523,0.023218,0.015817,0.012363,0.008141,0.010005,0.012802,0.020806,0.028783,0.021711,0.015899,0.01261,0.011404,0.011952,0.013953,0.019079,0.01949,0.262445
0.561897,0.022394,0.012042,0.009532,0.007987,0.007384,0.009966,0.01501,0.021887,0.015347,0.008374,0.007046,0.006153,0.00917,0.010859,0.016578,0.017109,0.241264
0.464601,0.022685,0.015349,0.014886,0.012179,0.012215,0.014245,0.022044,0.032194,0.019872,0.015313,0.012251,0.0125,0.013711,0.013533,0.019302,0.019231,0.263889
0.523851,0.026177,0.014403,0.008772,0.005468,0.006283,0.00719,0.012239,0.023385,0.012007,0.006981,0.005305,0.004933,0.008121,0.013333,0.022105,0.021012,0.278434
0.368613,0.022342,0.018194,0.020197,0.019608,0.024203,0.028021,0.04063,0.049986,0.036317,0.023143,0.019089,0.014871,0.016473,0.013245,0.016379,0.01777,0.250919
0.389385,0.028584,0.01609,0.015501,0.014819,0.015811,0.019159,0.022321,0.025236,0.019624,0.014943,0.011378,0.011285,0.013796,0.016059,0.026259,0.025484,0.314267
0.450055,0.021793,0.014419,0.015927,0.015351,0.017599,0.02278,0.029386,0.033964,0.024945,0.018448,0.013734,0.011842,0.014446,0.01261,0.019792,0.019216,0.243695
0.365561,0.020952,0.017405,0.019724,0.018933,0.02368,0.028481,0.036938,0.048478,0.03601,0.023079,0.018687,0.013777,0.017378,0.014813,0.018687,0.018796,0.258621
0.293247,0.022011,0.015948,0.023247,0.021983,0.027989,0.037586,0.052845,0.068592,0.047787,0.031839,0.025316,0.018103,0.018477,0.013103,0.016638,0.017759,0.247529
0.450077,0.019846,0.015808,0.018192,0.017423,0.018538,0.0205,0.028577,0.036038,0.025,0.019692,0.015192,0.013885,0.015885,0.014654,0.018269,0.019038,0.233385
0.298114,0.022237,0.016579,0.024737,0.022149,0.028947,0.036535,0.045877,0.050132,0.038377,0.02807,0.022149,0.021491,0.019211,0.015833,0.019649,0.022018,0.267895
0.377228,0.022743,0.017188,0.019705,0.017245,0.021238,0.024797,0.034144,0.04184,0.030903,0.020891,0.016551,0.016059,0.016869,0.013513,0.020573,0.019792,0.268721
0.340358,0.023215,0.015609,0.019758,0.017387,0.020844,0.024928,0.034773,0.046529,0.037737,0.025389,0.019297,0.01551,0.017156,0.013797,0.019231,0.021964,0.286519
0.388999,0.022695,0.015814,0.01678,0.016096,0.020904,0.025264,0.0366,0.047016,0.033772,0.019985,0.014965,0.012844,0.013528,0.012278,0.016379,0.01784,0.268241
0.425573,0.023495,0.014495,0.014933,0.012205,0.014276,0.017342,0.026103,0.036935,0.026302,0.016267,0.013977,0.011608,0.013818,0.013798,0.02009,0.021364,0.277417
0.312356,0.026789,0.016838,0.015193,0.016242,0.021813,0.030407,0.044572,0.052118,0.03822,0.023869,0.01838,0.015193,0.01398,0.012952,0.017002,0.01729,0.306785
0.325487,0.026188,0.016276,0.016298,0.0157,0.019908,0.025632,0.036654,0.046864,0.037658,0.025504,0.019673,0.015187,0.015614,0.014055,0.019459,0.020143,0.3037
0.423911,0.025293,0.014872,0.015998,0.014375,0.016627,0.019664,0.029247,0.033593,0.024482,0.015658,0.013589,0.011835,0.012306,0.013249,0.019585,0.018171,0.277545
0.315658,0.023991,0.016276,0.016113,0.019271,0.02513,0.031087,0.047168,0.054818,0.035579,0.021549,0.014714,0.012988,0.013965,0.013802,0.01901,0.018945,0.299935
0.323342,0.025159,0.019324,0.018527,0.020217,0.024554,0.031059,0.043399,0.048214,0.03683,0.02567,0.019388,0.014158,0.014796,0.013584,0.016454,0.013138,0.292187
0.360967,0.026064,0.016108,0.016486,0.016991,0.018488,0.022854,0.032882,0.043849,0.028373,0.019553,0.014863,0.012446,0.013438,0.013059,0.019336,0.01921,0.305032
0.300857,0.02669,0.01781,0.019238,0.020214,0.02481,0.028476,0.043833,0.055167,0.036333,0.023524,0.017333,0.015738,0.018714,0.014905,0.020024,0.018381,0.297952
0.305131,0.027795,0.017918,0.017949,0.018927,0.025104,0.028926,0.042808,0.046355,0.038405,0.027061,0.021802,0.016634,0.01535,0.014677,0.017796,0.018163,0.299199
0.309077,0.025119,0.018095,0.017381,0.017411,0.020417,0.030327,0.04494,0.056429,0.03881,0.024345,0.019286,0.015536,0.014435,0.014345,0.018423,0.016071,0.299554
0.584252,0.024008,0.009974,0.00416,0.002606,0.002807,0.005012,0.010074,0.024709,0.009974,0.00431,0.003007,0.002656,0.00401,0.007267,0.020549,0.018996,0.261628
0.56723,0.021199,0.011529,0.007517,0.006334,0.006292,0.007264,0.010135,0.014569,0.0106,0.005828,0.005532,0.00587,0.008235,0.012542,0.021157,0.020186,0.257981
0.464351,0.024422,0.012014,0.010045,0.008009,0.00709,0.01011,0.015428,0.020549,0.013787,0.008732,0.007287,0.006368,0.01057,0.013655,0.02567,0.023503,0.318409
0.511949,0.025786,0.013072,0.010876,0.005617,0.007353,0.006332,0.010417,0.01588,0.007506,0.006383,0.005719,0.005413,0.009089,0.013225,0.02211,0.018638,0.304636
0.611979,0.01858,0.010567,0.00641,0.004758,0.005559,0.006861,0.014423,0.021434,0.011719,0.005559,0.004257,0.004657,0.006861,0.007612,0.019381,0.016126,0.223257
0.580641,0.019481,0.011444,0.009683,0.00509,0.006583,0.007999,0.012439,0.025107,0.013625,0.007463,0.006047,0.005856,0.009492,0.0124,0.019672,0.019366,0.22761
0.549483,0.022274,0.009915,0.006861,0.005686,0.005968,0.007002,0.009352,0.014004,0.008459,0.005827,0.006062,0.005122,0.009398,0.011419,0.022556,0.021335,0.279276
0.567633,0.01087,0.008454,0.012492,0.011587,0.014832,0.020154,0.041667,0.06684,0.033816,0.018267,0.012719,0.010077,0.012983,0.008681,0.011662,0.011285,0.125981
0.425385,0.027788,0.014038,0.008173,0.005481,0.008173,0.008365,0.015192,0.021154,0.013846,0.01,0.008558,0.006635,0.008077,0.011442,0.031058,0.031538,0.345096
0.521386,0.022806,0.009864,0.009154,0.005129,0.006787,0.008207,0.011916,0.018387,0.0131,0.00726,0.005208,0.004893,0.009549,0.012468,0.0247,0.02328,0.285906
0.543789,0.019231,0.008251,0.007796,0.006757,0.006237,0.008251,0.014228,0.026312,0.015593,0.008771,0.007212,0.007406,0.006887,0.008901,0.019751,0.019361,0.265268
0.521205,0.023278,0.010045,0.006378,0.004464,0.004624,0.007812,0.013552,0.030293,0.017857,0.006059,0.005102,0.003667,0.006378,0.008131,0.026786,0.018335,0.286033
0.643784,0.016257,0.008559,0.006491,0.004021,0.004193,0.005859,0.008502,0.012466,0.008272,0.00471,0.004366,0.004366,0.005113,0.008502,0.014878,0.014936,0.224724
0.415984,0.026054,0.012441,0.0101,0.007465,0.006733,0.00966,0.015076,0.025761,0.01493,0.007904,0.010685,0.0101,0.010246,0.014637,0.032201,0.030445,0.339578
0.412946,0.024851,0.014211,0.014435,0.010119,0.011384,0.014137,0.025149,0.03497,0.024628,0.014955,0.0125,0.009673,0.014063,0.015179,0.023214,0.022396,0.30119
0.354736,0.030055,0.016393,0.012637,0.010132,0.011954,0.01423,0.021516,0.028233,0.020036,0.012295,0.009677,0.00888,0.01423,0.014344,0.032218,0.025729,0.362705
0.521423,0.022907,0.009898,0.010252,0.00601,0.005798,0.007565,0.015413,0.021564,0.013716,0.009686,0.006292,0.005656,0.011736,0.010252,0.020928,0.020574,0.280331
0.734184,0.01526,0.00584,0.003407,0.002155,0.002468,0.003407,0.007856,0.017485,0.007925,0.003858,0.003302,0.002225,0.005388,0.00511,0.012792,0.01161,0.155729
0.49692,0.022222,0.012077,0.011292,0.008031,0.008031,0.010386,0.015097,0.025121,0.015338,0.011111,0.008998,0.006944,0.009783,0.010749,0.024336,0.022947,0.280616
0.713867,0.011268,0.007212,0.004207,0.00308,0.005409,0.00924,0.020132,0.035983,0.0154,0.007437,0.003831,0.002479,0.003005,0.006085,0.012245,0.010442,0.128681
0.346367,0.02041,0.014018,0.020298,0.021307,0.032334,0.043735,0.068443,0.088741,0.055099,0.029456,0.019214,0.013756,0.012336,0.008261,0.009719,0.009457,0.187051
0.326443,0.021995,0.017527,0.024892,0.026365,0.036381,0.046004,0.065004,0.083219,0.048507,0.027396,0.018018,0.011881,0.010998,0.006874,0.01031,0.010556,0.20763
0.464821,0.01846,0.012896,0.015612,0.016324,0.019409,0.023655,0.029615,0.036893,0.027611,0.019937,0.015111,0.012447,0.012658,0.010733,0.015058,0.013581,0.235179
0.483745,0.013651,0.013322,0.017681,0.020066,0.029989,0.039337,0.057593,0.064967,0.039501,0.022341,0.017078,0.009567,0.008827,0.004331,0.006771,0.00688,0.144353
0.470069,0.02318,0.014926,0.012685,0.012263,0.013819,0.018645,0.029589,0.036472,0.021783,0.014451,0.011102,0.008439,0.009942,0.010047,0.01664,0.015928,0.260021
0.39363,0.022457,0.015435,0.016985,0.015119,0.019262,0.026569,0.042668,0.055541,0.035109,0.020622,0.015372,0.010912,0.011387,0.011355,0.014613,0.014044,0.25892
0.419751,0.013553,0.010526,0.01658,0.020294,0.030063,0.042137,0.069173,0.080249,0.057719,0.029375,0.018265,0.012314,0.009734,0.006742,0.008015,0.007739,0.147771
0.367769,0.018595,0.013319,0.017673,0.020698,0.031361,0.042355,0.069178,0.08947,0.053461,0.027302,0.017562,0.012729,0.012434,0.007859,0.010072,0.009666,0.178498
0.388795,0.017048,0.012387,0.017299,0.021553,0.031563,0.041416,0.059278,0.077828,0.049362,0.02784,0.018706,0.013795,0.012763,0.008696,0.010135,0.010323,0.181212
0.372637,0.019714,0.013308,0.018719,0.023476,0.029415,0.041573,0.055939,0.060852,0.042133,0.024098,0.018097,0.013184,0.012904,0.009017,0.012593,0.011256,0.221082
0.465326,0.024471,0.015059,0.016587,0.015277,0.018251,0.021333,0.029299,0.034592,0.02398,0.015495,0.01094,0.008703,0.011267,0.008593,0.014486,0.013231,0.25311
0.405449,0.028358,0.017349,0.01714,0.014319,0.015782,0.018011,0.026582,0.034107,0.019614,0.013378,0.010138,0.009232,0.013064,0.012298,0.020589,0.020694,0.303895
0.360591,0.015887,0.014347,0.021121,0.024784,0.036422,0.049938,0.071336,0.081681,0.053541,0.03125,0.019427,0.012869,0.011022,0.00665,0.008036,0.008405,0.172691
0.330051,0.018622,0.014055,0.019299,0.026577,0.033533,0.047446,0.080123,0.108305,0.05747,0.028789,0.022082,0.013271,0.012628,0.006992,0.009668,0.008241,0.16285
0.454369,0.023843,0.013252,0.012095,0.012442,0.015336,0.020284,0.027807,0.037731,0.025116,0.013744,0.010937,0.009028,0.008247,0.008883,0.01522,0.013397,0.27827
0.436092,0.017705,0.012606,0.018174,0.022335,0.025432,0.035755,0.048955,0.065065,0.039852,0.023961,0.017267,0.012419,0.01123,0.007758,0.010448,0.01026,0.184685
0.542394,0.017302,0.011052,0.01312,0.013787,0.016636,0.021553,0.033755,0.041797,0.025023,0.015993,0.012408,0.008915,0.00972,0.008134,0.011328,0.011374,0.185708
0.357369,0.03315,0.016338,0.012643,0.010109,0.013989,0.016918,0.023781,0.027397,0.019716,0.013989,0.010637,0.008868,0.008815,0.011692,0.019241,0.018449,0.3769
0.457677,0.024975,0.012172,0.009975,0.010505,0.013611,0.018914,0.030354,0.037475,0.024217,0.014874,0.010429,0.007071,0.006919,0.007753,0.013636,0.011237,0.288207
0.436057,0.014881,0.010372,0.017226,0.021976,0.030754,0.042328,0.068392,0.095629,0.048641,0.026786,0.016114,0.010582,0.008808,0.00502,0.007305,0.006554,0.132576
0.351345,0.015951,0.012261,0.023835,0.026476,0.034107,0.044379,0.066768,0.090169,0.056894,0.031829,0.028537,0.015697,0.017253,0.007559,0.01161,0.01114,0.154188
0.407343,0.025727,0.016498,0.016697,0.012267,0.013403,0.015561,0.02249,0.03328,0.020786,0.015192,0.012154,0.013318,0.018117,0.015192,0.025869,0.025131,0.290976
0.356651,0.020225,0.017989,0.023335,0.018041,0.023155,0.031019,0.047029,0.066663,0.042558,0.025879,0.02133,0.01709,0.019146,0.011462,0.017193,0.01876,0.222476
0.299715,0.036187,0.019806,0.017608,0.009789,0.011729,0.013898,0.022603,0.038328,0.022061,0.012728,0.009418,0.008876,0.014954,0.018236,0.031906,0.027511,0.384646
0.323055,0.029018,0.022194,0.023182,0.018622,0.020408,0.025957,0.03919,0.054018,0.036511,0.020631,0.018017,0.014955,0.019515,0.01368,0.019898,0.017028,0.28412
0.373226,0.026559,0.01914,0.019892,0.014194,0.015,0.018656,0.028952,0.04,0.027043,0.016505,0.014247,0.014247,0.019274,0.015081,0.023387,0.02207,0.292527
0.419471,0.022554,0.017015,0.017157,0.01275,0.014777,0.018995,0.0296,0.043269,0.028233,0.019702,0.015201,0.01275,0.015979,0.015625,0.020197,0.016591,0.260134
0.354953,0.015589,0.014277,0.027972,0.027244,0.032372,0.041725,0.060111,0.076952,0.051544,0.029953,0.026224,0.017104,0.018328,0.009266,0.012267,0.012587,0.171533
0.339397,0.030841,0.020871,0.025484,0.017262,0.017039,0.021243,0.027381,0.037426,0.024442,0.017932,0.013839,0.013876,0.020461,0.014063,0.020722,0.023363,0.31436
0.367001,0.016049,0.013557,0.025543,0.025294,0.035462,0.047897,0.086025,0.111244,0.052706,0.026615,0.021406,0.012909,0.014703,0.004884,0.008199,0.007152,0.123355
0.319701,0.0325,0.022575,0.014813,0.010485,0.01097,0.014067,0.019254,0.028993,0.020299,0.011679,0.011716,0.010858,0.015746,0.018507,0.031754,0.030373,0.375709
0.351345,0.015951,0.012261,0.023835,0.026476,0.034107,0.044379,0.066768,0.090169,0.056894,0.031829,0.028537,0.015697,0.017253,0.007559,0.01161,0.01114,0.154188
0.404015,0.035429,0.015909,0.007702,0.003838,0.005227,0.005758,0.008712,0.015833,0.00947,0.006389,0.005303,0.005202,0.009596,0.016086,0.030126,0.02947,0.385934
0.366731,0.033991,0.019942,0.014346,0.00779,0.009503,0.01044,0.014803,0.019326,0.013112,0.009389,0.008772,0.008452,0.013478,0.018183,0.028143,0.02892,0.37468
0.497653,0.028081,0.015946,0.013599,0.011212,0.011413,0.014642,0.022485,0.029485,0.015364,0.009668,0.007441,0.007722,0.009327,0.009788,0.017149,0.016207,0.262817
0.337369,0.035731,0.019735,0.016679,0.010001,0.013325,0.013414,0.018845,0.03128,0.019854,0.012346,0.011277,0.010624,0.015402,0.017094,0.027867,0.027451,0.361705
0.39852,0.025916,0.017505,0.019525,0.015954,0.015695,0.01929,0.027303,0.040648,0.024248,0.016753,0.013463,0.011983,0.018398,0.01586,0.022838,0.021194,0.274906
0.398708,0.02446,0.016471,0.023731,0.016823,0.018327,0.02258,0.030193,0.041894,0.029441,0.021758,0.017246,0.014803,0.021992,0.012758,0.019455,0.020089,0.249272
0.447884,0.03069,0.014438,0.010417,0.009131,0.010549,0.012856,0.01991,0.023635,0.017075,0.011636,0.008505,0.006461,0.00778,0.00778,0.016284,0.016416,0.328554
0.414663,0.026103,0.014639,0.0143,0.014053,0.017875,0.020957,0.028723,0.031373,0.021912,0.014639,0.011095,0.008968,0.010786,0.011588,0.018799,0.017474,0.302053
0.47046,0.032065,0.014283,0.007865,0.005708,0.006392,0.007734,0.01189,0.011916,0.012521,0.008391,0.008181,0.007812,0.009154,0.009891,0.020386,0.020123,0.335227
0.645238,0.020595,0.007381,0.006071,0.005714,0.006071,0.007381,0.01,0.010833,0.008571,0.007381,0.007143,0.005595,0.009048,0.007024,0.011905,0.011786,0.212262
0.299131,0.045439,0.018533,0.013224,0.010666,0.010618,0.012886,0.015975,0.019184,0.015637,0.012186,0.011052,0.010594,0.01168,0.011631,0.022611,0.024783,0.43417
0.414773,0.023336,0.013799,0.014031,0.013219,0.019944,0.027655,0.043686,0.066095,0.037135,0.018669,0.01261,0.008407,0.008755,0.006928,0.011132,0.010465,0.249362
0.388333,0.018732,0.015761,0.020181,0.018623,0.023986,0.032138,0.045471,0.055072,0.038623,0.025543,0.019928,0.014783,0.017029,0.011594,0.01413,0.013804,0.226268
0.415575,0.01891,0.013848,0.020436,0.021218,0.025759,0.03339,0.045191,0.057847,0.042808,0.028737,0.020883,0.016081,0.015076,0.008748,0.011875,0.010758,0.19286
0.293474,0.027968,0.019375,0.020421,0.020326,0.023687,0.027683,0.033422,0.039701,0.028285,0.022546,0.021785,0.018931,0.018962,0.013128,0.020104,0.023148,0.327055
0.376442,0.029455,0.016218,0.015032,0.014167,0.014615,0.016987,0.019968,0.025321,0.019103,0.015545,0.014776,0.013333,0.017179,0.013429,0.023237,0.024968,0.330224
0.291867,0.035696,0.019304,0.019082,0.013323,0.015949,0.016804,0.020696,0.023006,0.019051,0.014937,0.014146,0.01462,0.019335,0.015981,0.027722,0.028956,0.389525
0.438802,0.019965,0.015008,0.021085,0.020331,0.025219,0.026933,0.032072,0.039337,0.033717,0.02691,0.023849,0.017612,0.016607,0.009023,0.01398,0.015511,0.204039
0.459174,0.026939,0.01608,0.018296,0.011846,0.012526,0.014501,0.01698,0.023495,0.013974,0.012351,0.01178,0.010684,0.015839,0.012417,0.021016,0.023627,0.278475
0.448217,0.016752,0.011844,0.019932,0.021384,0.026217,0.029773,0.044621,0.065555,0.041667,0.025967,0.020408,0.014548,0.016777,0.007762,0.011769,0.01227,0.164538
0.401714,0.026742,0.020077,0.019685,0.017473,0.019657,0.023325,0.036178,0.049647,0.029206,0.018145,0.014589,0.011649,0.014505,0.011397,0.016353,0.012881,0.256776
